2.638297872340425454e-01,2.893617021276598811e-01,2.000000000000000111e-01,2.893617021276598811e-01,2.000000000000000111e-01,6.136929215559967510e-01,2.796984895057829656e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.565374677002583981e-02,1.000000000000000000e+00,2.893617021276598811e-01,4.553191489361700928e-01,2.638297872340425454e-01,3.914893617021275585e-01,2.924956471587010221e-01,6.536771545102736392e-01,3.000241026323912097e-01,2.862056882658596257e-01,5.697386870618221799e-01,2.561769874909541889e-02,1.000000000000000000e+00,4.297872340425527571e-01,4.553191489361700928e-01,3.914893617021275585e-01,4.042553191489353659e-01,2.864054580424541530e-01,6.584362300449408956e-01,3.189752329081260163e-01,3.697016951640428872e-01,5.610452517527084737e-01,2.705517300008501366e-02,1.000000000000000000e+00,3.659574468085101673e-01,4.553191489361700928e-01,3.531914893617024154e-01,4.297872340425527571e-01,3.646093197857038781e-01,6.682550754663048043e-01,3.391228694780216157e-01,4.879926062928208741e-01,6.130783938814527989e-01,2.744058813472388322e-02,1.000000000000000000e+00,7.489361702127652620e-01,8.000000000000000444e-01,5.829787234042551614e-01,6.468085106382976956e-01,8.000000000000000444e-01,7.373655564241609062e-01,3.950657133253452358e-01,8.000000000000000444e-01,8.000000000000000444e-01,2.827160493827160503e-02,1.000000000000000000e+00
2.285714285714289806e-01,4.142857142857141461e-01,2.000000000000000111e-01,3.428571428571428048e-01,2.071147825205084669e-01,6.899416306352762485e-01,2.400900974405199562e-01,2.000000000000000111e-01,2.098294499159256143e-01,2.561769874909541889e-02,1.000000000000000000e+00,3.857142857142852321e-01,4.142857142857141461e-01,3.428571428571428048e-01,3.571428571428562626e-01,2.000000000000000111e-01,6.943111292237341692e-01,2.613724173863983813e-01,2.975051747260928359e-01,2.000000000000000111e-01,2.705517300008501366e-02,1.000000000000000000e+00,3.142857142857138353e-01,4.142857142857141461e-01,3.000000000000003775e-01,3.857142857142852321e-01,2.913606224612653728e-01,7.033163917065001769e-01,2.839800298096499809e-01,4.356432293061757166e-01,2.588325726639439939e-01,2.744058813472388322e-02,1.000000000000000000e+00,7.428571428571422164e-01,8.000000000000000444e-01,5.571428571428569398e-01,6.285714285714283367e-01,8.000000000000000444e-01,7.663287391981191687e-01,3.466330114027007525e-01,8.000000000000000444e-01,4.701801585395140037e-01,2.827160493827160503e-02,1.000000000000000000e+00,6.999999999999997335e-01,6.999999999999997335e-01,5.999999999999994227e-01,6.285714285714283367e-01,4.705953456624987208e-01,7.663287391981191687e-01,3.978945417970143339e-01,8.000000000000000444e-01,8.000000000000000444e-01,3.196872125114995355e-02,1.000000000000000000e+00
3.028571428571419366e-01,3.371428571428566889e-01,2.514285714285709461e-01,2.685714285714271288e-01,2.000000000000000111e-01,6.982630071445169451e-01,1.536215536914426194e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.705517300008501366e-02,1.000000000000000000e+00,2.171428571428561938e-01,3.371428571428566889e-01,2.000000000000000111e-01,3.028571428571419366e-01,2.913606224612653728e-01,7.069398785949440045e-01,1.807552971761156591e-01,3.088069736337982207e-01,2.421070728604336475e-01,2.744058813472388322e-02,1.000000000000000000e+00,7.314285714285704287e-01,8.000000000000002665e-01,5.085714285714282301e-01,5.942857142857138619e-01,8.000000000000000444e-01,7.680076285796770819e-01,2.559426457414978318e-01,5.957992703089742825e-01,3.933706976584250281e-01,2.827160493827160503e-02,1.000000000000000000e+00,6.799999999999996048e-01,6.799999999999996048e-01,5.599999999999990541e-01,5.942857142857138619e-01,4.705953456624987208e-01,7.680076285796770819e-01,3.174595672949911962e-01,5.957992703089742825e-01,6.294261252277957297e-01,3.196872125114995355e-02,1.000000000000000000e+00,6.285714285714286698e-01,6.971428571428557319e-01,6.114285714285701001e-01,6.628571428571410351e-01,5.636671170358085181e-01,7.804898052568658429e-01,3.802591264881097777e-01,8.000000000000000444e-01,8.000000000000000444e-01,3.188834848805244260e-02,1.000000000000000000e+00
2.171428571428561938e-01,3.371428571428566889e-01,2.000000000000000111e-01,3.028571428571419366e-01,2.000000000000000111e-01,7.012034721691167150e-01,1.805975814377477895e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.744058813472388322e-02,1.000000000000000000e+00,7.314285714285704287e-01,8.000000000000002665e-01,5.085714285714282301e-01,5.942857142857138619e-01,8.000000000000000444e-01,7.638014711343950047e-01,2.558136055919241203e-01,5.505656000024883312e-01,3.626802751275786663e-01,2.827160493827160503e-02,1.000000000000000000e+00,6.799999999999996048e-01,6.799999999999996048e-01,5.599999999999990541e-01,5.942857142857138619e-01,4.114284474810454562e-01,7.638014711343950047e-01,3.173539889907943112e-01,5.505656000024883312e-01,6.165520301752823729e-01,3.196872125114995355e-02,1.000000000000000000e+00,6.285714285714286698e-01,6.971428571428557319e-01,6.114285714285701001e-01,6.628571428571410351e-01,5.212175540464984991e-01,7.765746164489941705e-01,3.801727442392218714e-01,8.000000000000000444e-01,8.000000000000000444e-01,3.188834848805244260e-02,1.000000000000000000e+00,6.628571428571410351e-01,6.628571428571410351e-01,5.085714285714282301e-01,5.599999999999990541e-01,2.571359087903695162e-01,7.141856584865364788e-01,4.128686089229998135e-01,6.463639333326125502e-01,7.017750166407801249e-01,3.169434494735699770e-02,1.000000000000000000e+00
6.588235294117630314e-01,8.000000000000000444e-01,2.000000000000000111e-01,3.764705882352938904e-01,8.000000000000000444e-01,7.616510651198350468e-01,-3.206504783388661184e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.827160493827160503e-02,1.000000000000000000e+00,5.529411764705877141e-01,5.529411764705877141e-01,3.058823529411753284e-01,3.764705882352938904e-01,3.705316758161794066e-01,7.616510651198350468e-01,-1.939011935071997539e-01,2.000000000000000111e-01,5.483105022831047393e-01,3.196872125114995355e-02,1.000000000000000000e+00,4.470588235294123969e-01,5.882352941176445249e-01,4.117647058823505901e-01,5.176470588235259074e-01,4.918759772830347266e-01,7.744877483243748362e-01,-6.452878399252370833e-02,7.250699503101711851e-01,8.000000000000000444e-01,3.188834848805244260e-02,1.000000000000000000e+00,5.176470588235259074e-01,5.176470588235259074e-01,2.000000000000000111e-01,3.058823529411753284e-01,2.000000000000000111e-01,7.125007145871491421e-01,2.818695449966102107e-03,4.016595390288882905e-01,6.652359208523581646e-01,3.169434494735699770e-02,1.000000000000000000e+00,3.058823529411753284e-01,5.529411764705877141e-01,2.705882352941185731e-01,5.529411764705877141e-01,3.084515098388286858e-01,7.387695914753493742e-01,1.028409647264436622e-01,8.000000000000000444e-01,4.428614916286165437e-01,3.262022630834512243e-02,1.000000000000000000e+00
7.454545454545482563e-01,7.454545454545482563e-01,3.636363636363629803e-01,4.727272727272741615e-01,5.505564467557670927e-01,7.955963591778426602e-01,-4.089714568816404383e-01,2.000000000000000111e-01,4.998911070780376331e-01,3.196872125114995355e-02,1.000000000000000000e+00,5.818181818181853426e-01,8.000000000000000444e-01,5.272727272727260051e-01,6.909090909090889188e-01,8.000000000000000444e-01,8.068259339352469306e-01,-2.089931754651477291e-01,7.250699503101711851e-01,8.000000000000000444e-01,3.188834848805244260e-02,1.000000000000000000e+00,6.909090909090889188e-01,6.909090909090889188e-01,2.000000000000000111e-01,3.636363636363629803e-01,2.000000000000000111e-01,7.410595818748975105e-01,-1.048787138103240979e-01,4.016595390288882905e-01,6.393103448275839762e-01,3.169434494735699770e-02,1.000000000000000000e+00,3.636363636363629803e-01,7.454545454545482563e-01,3.090909090909111923e-01,7.454545454545482563e-01,4.229402587668165125e-01,7.651148869367720984e-01,4.972733332874432199e-02,8.000000000000000444e-01,3.741560798548086431e-01,3.262022630834512243e-02,1.000000000000000000e+00,6.909090909090889188e-01,8.000000000000000444e-01,3.090909090909111923e-01,4.727272727272741615e-01,2.842983613073826188e-01,7.140857702809093599e-01,1.266364132193826264e-01,4.482569742484879827e-01,2.000000000000000111e-01,3.166421207658320913e-02,1.000000000000000000e+00
3.615384615384625855e-01,4.538461538461531219e-01,3.384615384615374811e-01,4.076923076923062439e-01,4.209278730916599098e-01,8.050070117956482640e-01,2.749140864054752664e-02,4.114533972913525517e-01,8.000000000000000444e-01,3.188834848805244260e-02,1.000000000000000000e+00,4.076923076923062439e-01,4.076923076923062439e-01,2.000000000000000111e-01,2.692307692307687184e-01,2.000000000000000111e-01,7.395248218488785774e-01,7.144401965695137968e-02,2.000000000000000111e-01,6.393103448275839762e-01,3.169434494735699770e-02,1.000000000000000000e+00,2.692307692307687184e-01,4.307692307692313483e-01,2.461538461538469169e-01,4.307692307692313483e-01,2.820895286597617790e-01,7.636772367783613014e-01,1.367758762228192815e-01,4.604444409109836878e-01,3.741560798548086431e-01,3.262022630834512243e-02,1.000000000000000000e+00,4.076923076923062439e-01,4.538461538461531219e-01,2.461538461538469169e-01,3.153846153846156519e-01,2.310397627812538768e-01,7.128333355601754739e-01,1.692501924340537867e-01,2.304665083081644528e-01,2.000000000000000111e-01,3.166421207658320913e-02,1.000000000000000000e+00,2.923076923076905476e-01,8.000000000000000444e-01,2.692307692307687184e-01,7.307692307692312816e-01,8.000000000000000444e-01,7.717487966168217195e-01,2.713445630404497377e-01,8.000000000000000444e-01,2.884210526315814649e-01,3.787098586274693229e-02,1.000000000000000000e+00
3.148936170212754404e-01,3.148936170212754404e-01,2.000000000000000111e-01,2.382978723404251542e-01,2.000000000000000111e-01,7.172009185270382670e-01,1.292677286948208937e-01,2.000000000000000111e-01,7.623635096414447254e-01,3.169434494735699770e-02,1.000000000000000000e+00,2.382978723404251542e-01,3.276595744680850242e-01,2.255319148936173745e-01,3.276595744680850242e-01,2.487986152204628154e-01,7.452301870638045056e-01,1.653389733808687534e-01,3.105280249673147974e-01,4.229381243707884819e-01,3.262022630834512243e-02,1.000000000000000000e+00,3.148936170212754404e-01,3.404255319148928316e-01,2.255319148936173745e-01,2.638297872340425454e-01,2.184517741206049579e-01,6.924378128904112861e-01,1.832463940814459680e-01,2.129294485195122044e-01,2.000000000000000111e-01,3.166421207658320913e-02,1.000000000000000000e+00,2.510638297872329616e-01,5.319148936170203790e-01,2.382978723404251542e-01,4.936170212765952914e-01,5.566736173334811966e-01,7.587071219580185932e-01,2.396774172078375842e-01,4.546294125089621052e-01,3.131882598931343686e-01,3.787098586274693229e-02,1.000000000000000000e+00,5.702127659574456331e-01,8.000000000000000444e-01,5.063829787234030988e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.157208181775911227e-01,3.415542504427758752e-01,8.000000000000000444e-01,8.000000000000000444e-01,4.715765357262183266e-02,1.000000000000000000e+00
2.107142857142851322e-01,2.857142857142855319e-01,2.000000000000000111e-01,2.857142857142855319e-01,2.313097071741232191e-01,7.366795439137098223e-01,1.495759759834062175e-01,2.997480553589441099e-01,4.057461406517990921e-01,3.262022630834512243e-02,1.000000000000000000e+00,2.749999999999989120e-01,2.964285714285705975e-01,2.000000000000000111e-01,2.321428571428568732e-01,2.000000000000000111e-01,6.833215533016957499e-01,1.645881361942148624e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.166421207658320913e-02,1.000000000000000000e+00,2.214285714285702533e-01,4.571428571428565180e-01,2.107142857142851322e-01,4.249999999999996558e-01,5.489531854746148021e-01,7.527508601270196387e-01,2.119357477952663604e-01,4.470230844111585666e-01,3.044596912521465581e-01,3.787098586274693229e-02,1.000000000000000000e+00,4.892857142857134356e-01,6.821428571428576060e-01,4.357142857142847769e-01,6.821428571428576060e-01,8.000000000000000444e-01,8.119505893119793871e-01,2.974279494948277591e-01,8.000000000000000444e-01,7.537307032590014888e-01,4.715765357262183266e-02,1.000000000000000000e+00,7.464285714285714413e-01,8.000000000000000444e-01,5.750000000000005107e-01,5.750000000000005107e-01,4.594288097146374539e-01,7.331791995724843414e-01,3.478955950412231934e-01,5.907605083163284254e-01,8.000000000000000444e-01,4.105367346020605268e-02,0.000000000000000000e+00
2.749999999999989120e-01,2.964285714285705975e-01,2.000000000000000111e-01,2.321428571428568732e-01,2.000000000000000111e-01,6.881648091433134606e-01,1.647095913945225698e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.166421207658320913e-02,1.000000000000000000e+00,2.214285714285702533e-01,4.571428571428565180e-01,2.107142857142851322e-01,4.249999999999996558e-01,5.489531854746148021e-01,7.558842549513564713e-01,2.120351202318817574e-01,4.470230844111585666e-01,2.995436899816138476e-01,3.787098586274693229e-02,1.000000000000000000e+00,4.892857142857134356e-01,6.821428571428576060e-01,4.357142857142847769e-01,6.821428571428576060e-01,8.000000000000000444e-01,8.139114260843132165e-01,2.975092542156959619e-01,8.000000000000000444e-01,7.276714567867572647e-01,4.715765357262183266e-02,1.000000000000000000e+00,7.464285714285714413e-01,8.000000000000000444e-01,5.750000000000005107e-01,5.750000000000005107e-01,4.594288097146374539e-01,7.354653433418643083e-01,3.479621170855701218e-01,5.907605083163284254e-01,7.717632636382216749e-01,4.105367346020605268e-02,0.000000000000000000e+00,5.107142857142852321e-01,5.964285714285706419e-01,4.571428571428565180e-01,5.964285714285706419e-01,2.315413357752118539e-01,7.408451678175144162e-01,3.931378360570245700e-01,7.038205245227480145e-01,8.000000000000000444e-01,4.076111461808999692e-02,1.000000000000000000e+00
